,level_0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,median_price,status,x% lower,estimate_profit,estimate_profit%,x%_lower,hypothesis
123,123,2420069268,2014-08-21,184900.0,2,1.0,1230,5000,1.0,0,0,5,6,1230.0,0,1911,0,98022,47.2064,-121.988,1230,5413,352253.046,Buy,24.205779872924783,167353.04599999997,90.5,47.5,H8
124,124,2320069206,2015-03-25,219000.0,3,1.0,1250,8276,1.5,0,0,5,6,1250.0,0,1939,0,98022,47.2092,-121.997,1250,8792,355600.25,Buy,10.227505636400902,136600.25,62.4,38.4,H8
125,125,8029200190,2014-11-07,227000.0,3,1.0,1280,7198,1.0,0,0,5,6,1280.0,0,1916,1983,98022,47.2094,-121.996,1260,7198,360621.056,Buy,6.948145111703219,133621.05599999998,58.9,37.1,H8
126,126,853000261,2014-06-19,197500.0,3,1.0,1330,5412,2.0,0,0,5,7,1330.0,0,1905,0,98022,47.2053,-121.993,1710,10825,368989.066,Buy,19.04078704652593,171489.066,86.8,46.5,H8
127,127,1720069029,2015-03-13,349990.0,3,1.0,1350,165092,1.0,0,3,5,6,1350.0,0,1925,0,98022,47.2217,-122.063,2300,211266,372336.27,Not Buy,0.0,22346.27000000002,6.4,6.0,H8
128,128,1920079103,2014-09-11,390500.0,2,1.75,1460,426450,1.0,0,0,5,7,960.0,500,1966,0,98022,47.2079,-121.967,1810,17350,390745.892,Not Buy,0.0,245.89199999999255,0.1,0.1,H8
129,129,8005100025,2014-09-19,195000.0,3,1.0,1510,4350,1.5,0,0,5,6,1510.0,0,1913,0,98022,47.2052,-121.987,1210,5500,399113.902,Buy,20.065587210493952,204113.902,104.7,51.1,H8
130,130,1917300260,2014-12-02,210000.0,4,2.0,1520,6174,1.5,0,0,5,6,1520.0,0,1920,0,98022,47.2105,-121.989,1390,5407,400787.50399999996,Buy,13.916786226685796,190787.50399999996,90.9,47.6,H8
131,131,5602000275,2014-08-25,259950.0,4,2.0,1540,10212,1.5,0,0,5,7,1540.0,0,1948,0,98022,47.2056,-121.999,1480,10212,404134.708,Not Buy,0.0,144184.70799999998,55.5,35.7,H8
132,132,2372800100,2014-09-25,245000.0,3,1.5,1550,9126,1.0,0,0,5,7,1550.0,0,1957,0,98022,47.2012,-122.0,1450,9282,405808.31,Not Buy,0.0,160808.31,65.6,39.6,H8
133,133,5602000105,2014-07-21,265000.0,3,1.5,1560,10489,1.0,0,0,5,7,1560.0,0,1961,0,98022,47.2048,-121.999,1400,10489,407481.912,Not Buy,0.0,142481.912,53.8,35.0,H8
134,134,1320069179,2014-11-04,397000.0,3,2.0,1710,134489,1.0,0,2,5,7,1710.0,0,1952,0,98022,47.2207,-121.984,1700,63823,432585.942,Not Buy,0.0,35585.94199999998,9.0,8.2,H8
135,135,1320069223,2014-06-24,358000.0,3,1.5,1810,100188,1.0,0,0,5,7,1810.0,0,1969,0,98022,47.2175,-121.995,1540,40415,449321.962,Not Buy,0.0,91321.962,25.5,20.3,H8
136,136,8005100540,2014-07-09,215000.0,4,1.5,1860,5040,1.5,0,0,5,8,1860.0,0,1920,0,98022,47.2077,-121.993,1680,5800,457689.972,Buy,11.867185898749744,242689.972,112.9,53.0,H8
137,137,2320069260,2014-10-27,415000.0,3,2.0,2010,33090,1.5,0,2,5,8,2010.0,0,1986,0,98022,47.2133,-122.007,1840,22620,482794.002,Not Buy,0.0,67794.00199999998,16.3,14.0,H8
138,138,3220079017,2015-02-13,432000.0,5,2.75,2060,329903,1.5,0,3,5,7,2060.0,0,1989,0,98022,47.1776,-121.944,2240,220232,491162.012,Not Buy,0.0,59162.01199999999,13.7,12.0,H8
139,139,192700080,2015-02-13,312000.0,3,2.5,2070,25710,1.0,0,0,5,6,2070.0,0,1917,0,98022,47.2032,-121.964,1350,17998,492835.614,Not Buy,0.0,180835.614,58.0,36.7,H8
140,140,2571910100,2014-10-29,344000.0,4,2.5,2100,8501,2.0,0,0,5,7,2100.0,0,1993,0,98022,47.1951,-122.01,2130,8560,497856.42,Not Buy,0.0,153856.41999999998,44.7,30.9,H8
141,141,2320069111,2015-05-07,449999.0,4,1.75,2290,36900,1.5,0,2,5,7,1690.0,600,1938,0,98022,47.2034,-122.003,2170,12434,529654.858,Not Buy,0.0,79655.85800000001,17.7,15.0,H8
142,142,2820069048,2015-05-04,468000.0,4,2.5,2480,176418,1.5,0,3,5,8,2480.0,0,1927,0,98022,47.1941,-122.038,1640,112384,561453.296,Not Buy,0.0,93453.29599999997,20.0,16.6,H8
143,143,764000155,2014-11-07,415000.0,4,1.5,2700,14760,1.5,0,0,5,9,2700.0,0,1940,0,98022,47.1996,-122.003,1670,7200,598272.54,Not Buy,0.0,183272.54000000004,44.2,30.6,H8
144,144,3298700125,2014-09-05,280000.0,2,1.0,910,4662,1.0,0,0,5,6,910.0,0,1942,0,98106,47.5232,-122.354,890,6050,298697.782,Buy,17.619921856611587,18697.782000000007,6.7,6.3,H8
145,145,4302200336,2014-07-07,300000.0,3,1.0,930,5160,1.5,0,0,5,6,930.0,0,1919,0,98106,47.5256,-122.357,1060,5160,302044.98600000003,Buy,11.735630560655274,2044.9860000000335,0.7,0.7,H8
146,146,5370200170,2015-02-17,325000.0,2,1.0,1070,5080,1.0,0,0,5,6,1070.0,0,1942,0,98106,47.5224,-122.35,900,5080,325475.414,Buy,4.380266440709879,475.41399999998976,0.1,0.1,H8
147,147,2113701080,2014-11-12,300000.0,2,1.0,1100,4010,1.5,0,0,5,6,1100.0,0,1920,0,98106,47.5296,-122.351,980,4501,330496.22,Buy,11.735630560655274,30496.219999999972,10.2,9.2,H8
148,148,4302200415,2014-11-04,339888.0,4,1.75,1440,6144,1.0,0,0,5,6,720.0,720,1947,0,98106,47.5257,-122.357,960,5160,387398.68799999997,Buy,0.0,47510.687999999966,14.0,12.3,H8
149,149,3438501662,2014-08-18,270000.0,3,1.0,1500,5605,1.0,0,0,5,6,750.0,750,1942,0,98106,47.5456,-122.359,1050,9100,397440.3,Buy,20.56206750458974,127440.29999999999,47.2,32.1,H8
150,150,2113700115,2015-05-04,369950.0,3,2.0,1520,4000,1.0,0,0,5,6,800.0,720,1943,0,98106,47.531,-122.351,1430,4000,400787.50399999996,Not Buy,0.0,30837.503999999957,8.3,7.7,H8
151,151,4302201005,2014-10-07,353900.0,3,1.75,1560,5760,1.0,0,0,5,6,780.0,780,1927,0,98106,47.5272,-122.359,1320,7680,407481.912,Not Buy,0.0,53581.91200000001,15.1,13.1,H8
152,152,2113700485,2014-12-10,399990.0,5,2.75,1690,4000,1.0,0,0,5,7,970.0,720,1943,0,98106,47.5312,-122.354,1240,4000,429238.738,Not Buy,0.0,29248.738000000012,7.3,6.8,H8
153,153,2113700235,2014-05-12,360000.0,4,2.0,1730,5500,1.0,0,0,5,7,1010.0,720,1943,0,98106,47.5304,-122.353,1080,4900,435933.146,Not Buy,0.0,75933.14600000001,21.1,17.4,H8
154,154,3390600025,2014-05-29,450000.0,4,2.0,2240,7725,1.0,0,0,5,7,1120.0,1120,1956,0,98106,47.5331,-122.365,1340,6300,521286.848,Not Buy,0.0,71286.848,15.8,13.7,H8
155,155,2114300290,2014-09-29,411500.0,5,3.0,2420,7740,1.0,0,0,5,7,1360.0,1060,1929,1969,98106,47.536,-122.358,1840,6780,551411.684,Not Buy,0.0,139911.684,34.0,25.4,H8
156,156,2113700620,2014-08-04,417000.0,3,1.5,2500,6000,1.5,0,0,5,7,1730.0,770,1941,1984,98106,47.5297,-122.354,1340,5000,564800.5,Not Buy,0.0,147800.5,35.4,26.2,H8
157,157,1772600665,2015-02-25,562000.0,3,2.0,2510,5200,1.0,0,0,5,8,1470.0,1040,1925,0,98106,47.5631,-122.366,990,5400,566474.102,Not Buy,0.0,4474.101999999955,0.8,0.8,H8
158,158,7579200715,2014-12-05,400000.0,3,1.75,1860,5750,1.5,0,0,5,6,1300.0,560,1918,0,98116,47.5586,-122.383,1550,5750,457689.972,Buy_SRP,37.98209232916005,57689.97200000001,14.4,12.6,H8
159,159,7905200230,2014-07-24,330000.0,3,2.0,2170,3978,1.0,0,0,5,7,1340.0,830,1919,0,98116,47.571,-122.391,1350,4680,509571.63399999996,Buy_SRP,48.83522617155703,179571.63399999996,54.4,35.2,H8
160,160,844000425,2014-12-23,199999.0,3,1.0,960,10815,1.0,0,0,5,5,960.0,0,1900,0,98010,47.3091,-122.006,1330,10815,307065.792,Buy_SRP,32.54671163575043,107066.79200000002,53.5,34.9,H8
161,161,844001140,2014-10-28,206000.0,3,1.0,1050,5233,1.0,0,0,5,5,1050.0,0,1906,0,98010,47.3106,-121.999,970,7500,322128.20999999996,Buy_SRP,30.522765598650924,116128.20999999996,56.4,36.1,H8
162,162,3222079136,2014-08-18,213000.0,3,1.75,1200,55321,1.5,0,0,5,7,1200.0,0,1977,0,98010,47.3492,-121.935,1910,54450,347232.24,Buy_SRP,28.1618887015177,134232.24,63.0,38.7,H8
163,163,8100000090,2014-11-11,256000.0,3,2.5,1480,7200,2.0,0,0,5,7,1480.0,0,1995,0,98010,47.3126,-122.023,1350,7200,394093.096,Buy,13.659359190556497,138093.09600000002,53.9,35.0,H8
164,164,3622069050,2014-11-21,212644.0,3,1.0,1570,9650,1.5,0,0,5,5,1570.0,0,1922,0,98010,47.3531,-121.982,1330,9650,409155.51399999997,Buy_SRP,28.28195615514334,196511.51399999997,92.4,48.0,H8
165,165,844001052,2015-01-28,365000.0,4,2.5,1904,8200,2.0,0,0,5,7,1904.0,0,1999,0,98010,47.3107,-122.001,1560,12426,465053.8208,Not Buy,0.0,100053.82079999999,27.4,21.5,H8
166,166,2408800120,2014-07-16,360000.0,4,1.75,2140,49658,1.0,0,0,5,7,2140.0,0,1959,0,98010,47.3583,-121.922,1720,99316,504550.828,Not Buy,0.0,144550.82799999998,40.2,28.6,H8
167,167,4058000060,2015-04-09,416000.0,3,2.0,2220,94300,1.0,0,0,5,7,1640.0,580,1976,0,98010,47.3459,-121.95,2070,80100,517939.644,Not Buy,0.0,101939.64399999997,24.5,19.7,H8
168,168,421069081,2015-01-27,337000.0,3,2.5,2235,43560,1.0,0,0,5,7,990.0,1245,1975,0,98010,47.3326,-122.046,1460,29621,520450.04699999996,Not Buy,0.0,183450.04699999996,54.4,35.2,H8
169,169,8562901010,2014-09-26,505000.0,2,3.0,2770,10800,1.5,0,0,5,8,1910.0,860,1984,0,98074,47.6082,-122.057,2140,10800,609987.754,Buy,9.82142857142857,104987.75399999996,20.8,17.2,H8
170,170,7279300070,2014-09-22,345500.0,3,1.0,1350,8581,1.0,0,0,5,6,1350.0,0,1944,0,98177,47.7612,-122.362,2080,8451,372336.27,Buy_SRP,47.84905660377359,26836.27000000002,7.8,7.2,H8
171,171,2795000060,2014-12-22,722500.0,5,2.25,3700,7207,1.0,0,1,5,8,1850.0,1850,1970,0,98177,47.7736,-122.371,2340,7900,765632.74,Not Buy,0.0,43132.73999999999,6.0,5.6,H8
172,172,9818700455,2014-08-26,518000.0,4,2.5,2320,4000,1.5,0,0,5,8,1510.0,810,1905,0,98122,47.6048,-122.298,1490,4500,534675.664,Buy,24.04692082111437,16675.66399999999,3.2,3.1,H8
173,173,7454000030,2014-08-16,250000.0,2,1.0,740,6840,1.0,0,0,5,6,740.0,0,1942,0,98126,47.5172,-122.375,740,6840,270246.548,Buy_SRP,44.00268787098219,20246.54800000001,8.1,7.5,H8
174,174,5347200160,2014-05-12,235000.0,1,1.0,810,2451,1.0,0,0,5,7,810.0,0,1941,0,98126,47.5188,-122.376,980,1198,281961.762,Buy_SRP,47.362526598723264,46961.76199999999,20.0,16.7,H8
175,175,7452500770,2014-09-08,267500.0,2,1.0,960,5150,1.0,0,0,5,6,960.0,0,1951,0,98126,47.5201,-122.372,1010,5000,307065.792,Buy_SRP,40.082876021950945,39565.792000000016,14.8,12.9,H8
176,176,4364200015,2015-01-09,335000.0,2,1.5,1170,5248,1.0,0,0,5,6,1170.0,0,1941,0,98126,47.5318,-122.374,1170,5120,342211.434,Buy,24.963601747116137,7211.434000000008,2.2,2.1,H8
177,177,8122100905,2014-06-24,395000.0,4,1.75,1540,5120,1.0,0,0,5,6,770.0,770,1943,0,98126,47.5359,-122.372,1080,5120,404134.708,Buy,11.524246836151864,9134.707999999984,2.3,2.3,H8
178,178,1781500435,2015-02-25,575000.0,3,1.75,1580,7344,1.0,0,0,5,7,1580.0,0,1911,0,98126,47.5256,-122.38,1580,6207,410829.116,Not Buy,0.0,150829.11599999998,58.0,-40.0,H8
179,179,1781500435,2014-08-20,260000.0,3,1.75,1580,7344,1.0,0,0,5,7,1580.0,0,1911,0,98126,47.5256,-122.38,1580,6207,410829.116,Buy_SRP,41.762795385821484,150829.11599999998,58.0,36.7,H8
180,180,4364200250,2014-12-01,400375.0,4,1.75,1690,7680,1.0,0,0,5,6,890.0,800,1946,0,98126,47.5296,-122.375,1060,7680,429238.738,Buy,10.320304625377986,28863.738000000012,7.2,6.7,H8
181,181,9297800165,2014-12-11,430000.0,4,2.25,2020,4840,1.5,0,0,5,8,1200.0,820,1925,0,98126,47.5576,-122.376,1410,4840,484467.604,Buy,3.6846231380893713,54467.60399999999,12.7,11.2,H8
182,182,7192800145,2014-12-02,420000.0,2,1.0,2100,4480,1.0,0,0,5,7,1400.0,700,1908,0,98126,47.574,-122.372,1570,4400,497856.42,Buy,5.924515623250082,77856.41999999998,18.5,15.6,H8
183,183,4364700945,2015-04-02,459000.0,4,2.0,2360,7080,1.0,0,0,5,6,1180.0,1180,1925,0,98126,47.5261,-122.376,1340,7200,541370.0719999999,Not Buy,0.0,82370.07199999993,17.9,15.2,H8
184,184,2491200955,2014-12-29,530000.0,5,2.0,3020,6000,1.5,0,0,5,7,1860.0,1160,1925,0,98126,47.5207,-122.378,1380,6000,651827.804,Not Buy,0.0,121827.804,23.0,18.7,H8
185,185,4060000290,2014-06-17,253000.0,3,1.5,880,6600,1.0,0,0,5,6,880.0,0,1945,0,98178,47.5002,-122.247,1020,6600,293676.976,Buy,11.228070175438598,40676.976000000024,16.1,13.9,H8
186,186,8068000585,2014-08-27,235000.0,2,1.0,880,5600,1.0,0,0,5,7,880.0,0,1955,0,98178,47.5071,-122.265,1240,7015,293676.976,Buy,17.543859649122805,58676.976000000024,25.0,20.0,H8
187,187,1180008315,2014-07-15,212000.0,3,1.0,1040,6800,1.0,0,0,5,6,1040.0,0,1951,0,98178,47.492,-122.224,1430,6080,320454.608,Buy,25.6140350877193,108454.60800000001,51.2,33.8,H8
188,188,7129300420,2014-12-02,258000.0,3,1.75,1040,5650,1.0,0,0,5,6,1040.0,0,1951,0,98178,47.5111,-122.256,1290,5650,320454.608,Buy,9.473684210526311,62454.60800000001,24.2,19.5,H8
189,189,4058801325,2014-05-22,319950.0,2,1.0,1070,5824,1.0,0,2,5,7,1070.0,0,1949,0,98178,47.507,-122.242,2090,7980,325475.414,Not Buy,0.0,5525.41399999999,1.7,1.7,H8
190,190,3352402236,2014-12-15,252500.0,3,2.0,1150,6000,1.0,0,0,5,7,1150.0,0,1956,0,98178,47.498,-122.263,1980,6360,338864.23,Buy,11.403508771929827,86364.22999999998,34.2,25.5,H8
191,191,4058801065,2014-08-08,272000.0,3,2.0,1200,5700,1.0,0,0,5,7,1200.0,0,1942,0,98178,47.5031,-122.242,1190,6384,347232.24,Buy,4.561403508771933,75232.23999999999,27.7,21.7,H8
192,192,2144800146,2014-08-26,257500.0,3,2.0,1300,9334,1.0,0,0,5,7,1300.0,0,1981,0,98178,47.4865,-122.238,2210,9636,363968.26,Buy,9.649122807017541,106468.26000000001,41.3,29.3,H8
193,193,3348401622,2014-07-31,223000.0,3,2.0,1310,8440,1.0,0,0,5,6,1310.0,0,1951,0,98178,47.5003,-122.269,1790,10775,365641.86199999996,Buy,21.75438596491228,142641.86199999996,64.0,39.0,H8
194,194,7657000210,2014-08-18,280000.0,3,1.75,1550,7410,1.5,0,0,5,7,1550.0,0,1944,0,98178,47.4951,-122.237,1250,7467,405808.31,Buy,1.7543859649122862,125808.31,44.9,31.0,H8
195,195,8068000440,2014-12-26,399000.0,3,1.75,1620,10000,1.5,0,0,5,6,1620.0,0,1918,0,98178,47.5091,-122.262,1880,10000,417523.524,Not Buy,0.0,18523.523999999976,4.6,4.4,H8
196,196,4279900140,2014-10-01,251000.0,4,2.0,1650,5974,1.0,0,0,5,7,860.0,790,1972,0,98178,47.5008,-122.257,1940,6001,422544.32999999996,Buy,11.929824561403512,171544.32999999996,68.3,40.6,H8
197,197,3348401382,2015-02-10,318000.0,3,2.25,1690,12662,1.0,0,0,5,7,1090.0,600,1982,0,98178,47.4972,-122.264,1950,9642,429238.738,Not Buy,0.0,111238.73800000001,35.0,25.9,H8
198,198,8069000216,2014-07-22,356200.0,3,2.0,1690,10062,1.0,0,2,5,7,940.0,750,1928,0,98178,47.5102,-122.241,2390,6650,429238.738,Not Buy,0.0,73038.73800000001,20.5,17.0,H8
199,199,8068000730,2014-06-25,315000.0,4,2.0,1780,5336,1.5,0,0,5,6,930.0,850,1918,0,98178,47.5094,-122.263,1910,10304,444301.15599999996,Not Buy,0.0,129301.15599999996,41.0,29.1,H8
200,200,2976800700,2014-05-22,301350.0,3,3.0,1860,7440,1.0,0,0,5,7,1040.0,820,1954,0,98178,47.5035,-122.255,1490,8160,457689.972,Not Buy,0.0,156339.972,51.9,34.2,H8
201,201,185000118,2015-02-23,212000.0,4,2.0,1880,7500,1.0,0,0,5,6,980.0,900,1946,0,98178,47.495,-122.266,1670,14350,461037.176,Buy,25.6140350877193,249037.17599999998,117.5,54.0,H8
202,202,3810000480,2014-09-19,350000.0,3,1.75,2010,6150,2.0,0,0,5,7,2010.0,0,1939,0,98178,47.4975,-122.231,1770,7380,482794.002,Not Buy,0.0,132794.00199999998,37.9,27.5,H8
203,203,9368700223,2015-02-02,310000.0,4,3.0,2010,7426,1.0,0,0,5,7,1090.0,920,1951,0,98178,47.5042,-122.265,1470,7426,482794.002,Not Buy,0.0,172794.00199999998,55.7,35.8,H8
204,204,9368700341,2014-08-22,285000.0,3,2.0,2110,6900,1.5,0,0,5,6,1220.0,890,1955,0,98178,47.504,-122.26,1350,7683,499530.022,Buy,0.0,214530.022,75.3,42.9,H8
205,205,1262700040,2014-10-16,363500.0,4,1.75,2180,9702,1.0,0,0,5,7,1090.0,1090,1962,0,98178,47.4973,-122.268,2020,9792,511245.236,Not Buy,0.0,147745.23599999998,40.6,28.9,H8
206,206,2045800006,2014-09-04,439000.0,3,2.25,2230,4551,1.5,0,2,5,8,1450.0,780,1928,0,98178,47.5078,-122.236,2060,7200,519613.246,Not Buy,0.0,80613.24599999998,18.4,15.5,H8
207,207,1180008355,2014-05-07,380000.0,5,1.75,3000,6000,1.0,0,0,5,7,1500.0,1500,1958,0,98178,47.492,-122.225,2230,7125,648480.6,Not Buy,0.0,268480.6,70.7,41.4,H8
208,208,6671900095,2014-05-27,313000.0,3,1.75,1320,6205,1.0,0,0,5,7,1320.0,0,1948,0,98133,47.7412,-122.343,1210,6205,367315.464,Buy,23.65853658536585,54315.46399999998,17.4,14.8,H8
209,209,1755700060,2014-06-11,371500.0,3,2.0,1370,8336,1.0,0,0,5,7,1370.0,0,1964,0,98133,47.7458,-122.331,1770,7288,375683.474,Buy,9.390243902439021,4183.473999999987,1.1,1.1,H8
210,210,414100630,2014-07-29,335000.0,3,1.0,1380,7470,1.0,0,0,5,7,1380.0,0,1965,0,98133,47.7479,-122.343,1440,7473,377357.076,Buy,18.292682926829272,42357.076,12.6,11.2,H8
211,211,5668500045,2014-09-17,375000.0,3,2.0,1450,7300,1.5,0,0,5,7,1450.0,0,1955,0,98133,47.7517,-122.342,1660,9069,389072.29,Buy,8.536585365853655,14072.289999999979,3.8,3.6,H8
212,212,1643500072,2014-09-05,375000.0,4,2.25,1450,7245,1.0,0,0,5,7,1450.0,0,1950,1983,98133,47.7643,-122.343,1660,7800,389072.29,Buy,8.536585365853655,14072.289999999979,3.8,3.6,H8
213,213,7276100145,2014-09-30,344950.0,3,2.0,1470,6950,1.0,0,0,5,6,1470.0,0,1932,0,98133,47.7619,-122.343,1660,5065,392419.49399999995,Buy,15.865853658536588,47469.49399999995,13.8,12.1,H8
214,214,1074100110,2014-05-25,355300.0,3,2.5,1620,7410,1.0,0,0,5,7,1620.0,0,1955,0,98133,47.7708,-122.335,1450,8121,417523.524,Buy,13.341463414634147,62223.523999999976,17.5,14.9,H8
215,215,1075100090,2014-09-24,390000.0,3,2.0,1710,8910,1.0,0,0,5,7,1710.0,0,1953,0,98133,47.7719,-122.338,1430,8493,432585.942,Buy,4.878048780487809,42585.94199999998,10.9,9.8,H8
216,216,396100025,2014-08-07,339999.0,4,2.0,1740,6369,1.0,0,0,5,6,870.0,870,1954,0,98133,47.7461,-122.332,1560,7200,437606.74799999996,Buy,17.073414634146346,97607.74799999996,28.7,22.3,H8
217,217,1397300120,2014-07-29,364500.0,3,1.75,1740,8424,1.0,0,0,5,7,1040.0,700,1954,0,98133,47.7508,-122.352,1370,8424,437606.74799999996,Buy,11.097560975609754,73106.74799999996,20.1,16.7,H8
218,218,6141100065,2014-12-18,420000.0,3,1.0,1790,7055,1.0,0,0,5,8,1520.0,270,1937,0,98133,47.718,-122.355,1710,7055,445974.758,Not Buy,0.0,25974.757999999973,6.2,5.8,H8
219,219,127100005,2015-04-01,377000.0,4,1.75,1800,8385,1.0,0,0,5,6,900.0,900,1950,0,98133,47.7744,-122.338,1770,8385,447648.36,Buy,8.048780487804875,70648.35999999999,18.7,15.8,H8
220,220,3293700496,2014-12-04,450000.0,4,1.75,1850,7730,1.0,0,0,5,7,1100.0,750,1956,0,98133,47.7481,-122.355,2260,8581,456016.37,Not Buy,0.0,186016.37,68.9,1.3,H8
221,221,3293700496,2014-08-14,270000.0,4,1.75,1850,7730,1.0,0,0,5,7,1100.0,750,1956,0,98133,47.7481,-122.355,2260,8581,456016.37,Buy_SRP,34.14634146341463,186016.37,68.9,40.8,H8
222,222,3293700496,2014-12-04,450000.0,4,1.75,1850,7730,1.0,0,0,5,7,1100.0,750,1956,0,98133,47.7481,-122.355,2260,8581,456016.37,Not Buy,0.0,186016.37,68.9,1.3,H8
223,223,3293700496,2014-08-14,270000.0,4,1.75,1850,7730,1.0,0,0,5,7,1100.0,750,1956,0,98133,47.7481,-122.355,2260,8581,456016.37,Buy_SRP,34.14634146341463,186016.37,68.9,40.8,H8
224,224,4440900040,2014-05-05,379950.0,4,1.75,1970,9389,1.0,0,0,5,7,1140.0,830,1960,0,98133,47.7771,-122.339,1820,8135,476099.594,Buy,7.329268292682922,96149.59399999998,25.3,20.2,H8
225,225,2231800020,2014-11-20,366000.0,4,2.75,2020,8093,1.0,0,0,5,7,1300.0,720,1961,0,98133,47.7685,-122.332,1920,8089,484467.604,Buy,10.73170731707317,118467.60399999999,32.4,24.5,H8
226,226,415100010,2014-06-11,465000.0,4,2.5,2090,9702,1.0,0,0,5,7,1320.0,770,1965,0,98133,47.7467,-122.339,1850,7200,496182.81799999997,Not Buy,0.0,31182.81799999997,6.7,6.3,H8
227,227,5256500025,2014-08-27,457000.0,4,1.75,2100,10358,1.0,0,0,5,8,1280.0,820,1959,0,98133,47.7478,-122.338,2080,9000,497856.42,Not Buy,0.0,40856.419999999984,8.9,8.2,H8
228,228,2231500030,2015-03-24,530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100.0,1080,1954,0,98133,47.7711,-122.341,1810,6929,511245.236,Not Buy,0.0,196245.23599999998,62.3,-3.7,H8
229,229,2231500030,2014-10-01,315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100.0,1080,1954,0,98133,47.7711,-122.341,1810,6929,511245.236,Buy,23.17073170731707,196245.23599999998,62.3,38.4,H8
230,230,2697100140,2015-01-05,423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290.0,910,1962,0,98133,47.7448,-122.333,1910,8660,514592.44,Not Buy,0.0,91592.44,21.7,17.8,H8
231,231,6671900130,2014-12-16,370000.0,4,2.75,2200,5207,1.0,0,0,5,7,1120.0,1080,1951,0,98133,47.74,-122.343,1210,6008,514592.44,Buy,9.756097560975608,144592.44,39.1,28.1,H8
232,232,6885900415,2015-01-07,290000.0,4,2.75,2240,8162,2.0,0,0,5,7,1380.0,860,1946,0,98133,47.7427,-122.34,1550,8163,521286.848,Buy_SRP,29.268292682926834,231286.848,79.8,44.4,H8
233,233,4358700135,2014-11-18,480000.0,3,2.5,2360,9005,1.0,0,0,5,7,1340.0,1020,1929,0,98133,47.7076,-122.337,1520,9005,541370.0719999999,Not Buy,0.0,61370.07199999993,12.8,11.3,H8
234,234,3705900124,2015-02-20,302000.0,5,1.75,2360,8642,1.5,0,0,5,7,2060.0,300,1926,0,98133,47.7617,-122.335,1950,8491,541370.0719999999,Buy,26.34146341463415,239370.07199999993,79.3,44.2,H8
235,235,6145601715,2014-12-15,403500.0,4,2.75,2400,3844,1.0,0,0,5,7,1200.0,1200,1974,0,98133,47.7027,-122.347,1100,3844,548064.48,Buy,1.585365853658538,144564.47999999998,35.8,26.4,H8
236,236,3299200080,2014-10-03,518000.0,4,2.75,2440,12051,1.0,0,0,5,8,1440.0,1000,1966,0,98133,47.7456,-122.351,2030,8006,554758.888,Not Buy,0.0,36758.888000000035,7.1,6.6,H8
237,237,3034200435,2014-08-27,552625.0,4,2.0,2560,9390,1.0,0,0,5,8,1280.0,1280,1957,0,98133,47.7169,-122.329,1830,8169,574842.112,Not Buy,0.0,22217.111999999965,4.0,3.9,H8
238,238,7771300125,2015-04-08,487000.0,3,2.0,2590,14052,1.0,0,0,5,8,1720.0,870,1948,0,98133,47.7357,-122.333,1570,8162,579862.9180000001,Not Buy,0.0,92862.91800000006,19.1,16.0,H8
239,239,626049115,2014-11-05,405000.0,4,2.5,2620,8960,1.0,0,0,5,7,1520.0,1100,1955,0,98133,47.7642,-122.335,1880,8960,584883.7239999999,Buy,1.2195121951219523,179883.72399999993,44.4,30.8,H8
240,240,3073500045,2014-05-07,492000.0,4,2.5,3305,16164,1.5,0,0,5,7,2245.0,1060,1922,1956,98133,47.7563,-122.338,1620,8883,699525.461,Not Buy,0.0,207525.461,42.2,29.7,H8
241,241,9407001320,2014-05-22,295000.0,4,2.0,980,10640,1.0,0,0,5,7,980.0,0,1978,0,98045,47.4462,-121.773,1230,9750,310412.996,Buy,4.0650406504065035,15412.995999999985,5.2,5.0,H8
242,242,9407001340,2014-05-22,320000.0,3,2.0,1110,10500,1.0,0,0,5,7,1110.0,0,1978,0,98045,47.4456,-121.773,1230,10395,332169.822,Not Buy,0.0,12169.821999999986,3.8,3.7,H8
243,243,7334500120,2014-06-11,240000.0,3,1.5,1360,9760,1.5,0,0,5,7,1360.0,0,1984,0,98045,47.4648,-121.757,1310,11456,374009.872,Buy,21.95121951219512,134009.87199999997,55.8,35.8,H8
244,244,9407001860,2014-05-24,372000.0,4,1.75,1960,9300,1.0,0,0,5,7,1340.0,620,1979,0,98045,47.4487,-121.772,1500,9752,474425.99199999997,Not Buy,0.0,102425.99199999997,27.5,21.6,H8
245,245,5279100675,2014-10-28,313000.0,2,1.0,1180,4900,1.0,0,0,5,6,1180.0,0,1954,0,98027,47.5321,-122.029,1650,7121,343885.03599999996,Buy_SRP,43.19419237749547,30885.035999999964,9.9,9.0,H8
246,246,3424069145,2014-09-25,343000.0,3,1.0,1400,5662,1.5,0,0,5,5,1400.0,0,1920,0,98027,47.5271,-122.036,1250,14375,380704.28,Buy_SRP,37.74954627949183,37704.28000000003,11.0,9.9,H8
